923848010|7/10/2020|698|450
167571032|11/9/2020|224|868
201934967|8/9/2020|783|517
401002208|11/12/2020|520|640
492612366|2/12/2020|337|618
846923240|13/10/2020|461|379
622123937|9/6/2020|713|748
923848010|6/8/2020|890|237
846923240|4/9/2020|788|889
310717401|2/7/2020|536|550
846923240|11/9/2020|521|542
923848010|6/6/2020|553|825
751252295|8/11/2020|365|399
401002208|9/9/2020|616|234
133225758|22/1/2020|770|632
681223231|2/11/2020|436|346
336218304|9/2/2020|618|362
310717401|2/1/2020|539|885
237269732|3/12/2020|763|771
267181248|2/10/2020|816|886
923848010|12/4/2020|457|410
955221698|2/12/2020|875|262
846923240|9/6/2020|498|404
267181248|6/12/2020|602|845
751252295|9/11/2020|720|682
336218304|9/11/2020|528|426
846923240|4/4/2020|574|229
850697294|10/3/2020|424|646
492612366|12/12/2020|492|471
923848010|5/7/2020|614|290
167571032|7/3/2020|786|798
492612366|13/10/2020|772|778
657002680|6/9/2020|501|873
751252295|11/7/2020|776|372
237269732|11/3/2020|473|670
310717401|9/11/2020|369|556
310717401|13/6/2020|483|279
622123937|25/1/2020|884|588
237269732|4/12/2020|818|658
336218304|12/11/2020|320|343
923848010|20/1/2020|285|636
310717401|3/11/2020|278|256
850697294|4/8/2020|603|624
850697294|2/6/2020|848|356
310717401|2/8/2020|641|238
923848010|2/10/2020|452|405
751252295|12/11/2020|535|567
622123937|4/3/2020|843|250
133225758|5/8/2020|882|405
657002680|6/10/2020|497|481
629910587|13/8/2020|564|692
336218304|6/9/2020|802|297
201934967|11/10/2020|461|776
133225758|23/1/2020|649|596
751252295|2/7/2020|373|502
237269732|8/12/2020|431|430
657002680|2/11/2020|258|663
237269732|3/12/2020|710|638
237269732|6/11/2020|528|300
846923240|10/11/2020|827|706
629910587|12/7/2020|395|899
401002208|13/5/2020|870|493
133225758|7/5/2020|342|644
133225758|9/4/2020|209|785
336218304|12/9/2020|722|479
407691212|2/5/2020|786|451
133225758|2/12/2020|789|329
629910587|13/7/2020|561|742
657002680|25/1/2020|555|310
201934967|7/5/2020|777|658
751252295|2/12/2020|717|687
846923240|9/12/2020|787|436
955221698|7/9/2020|797|548
501901363|3/3/2020|312|372
237269732|6/4/2020|361|330
955221698|8/4/2020|428|665
955221698|3/3/2020|610|589
681223231|4/6/2020|785|354
401002208|4/9/2020|542|463
681223231|2/11/2020|795|772
267181248|12/2/2020|464|452
401002208|6/10/2020|650|614
267181248|4/10/2020|794|686
237269732|2/8/2020|381|576
407691212|3/12/2020|272|424
237269732|10/12/2020|362|495
133225758|5/12/2020|211|266
751252295|12/12/2020|462|296
846923240|7/1/2020|834|325
310717401|6/6/2020|711|222
850697294|12/2/2020|751|270
955221698|3/7/2020|864|365
401002208|7/11/2020|491|368
629910587|4/11/2020|601|399
492612366|8/5/2020|253|809
336218304|13/9/2020|236|419
629910587|4/9/2020|785|768
501901363|8/9/2020|310|736
492612366|10/5/2020|507|352
850697294|12/6/2020|708|420
401002208|5/2/2020|890|822
336218304|10/2/2020|294|252
846923240|13/7/2020|320|887
401002208|13/8/2020|892|477
681223231|8/9/2020|698|646
401002208|10/10/2020|816|867
681223231|7/5/2020|654|833
846923240|6/5/2020|291|388
407691212|8/6/2020|262|410
401002208|7/5/2020|635|416
237269732|7/10/2020|851|433
657002680|12/6/2020|535|390
923848010|11/10/2020|705|896
657002680|2/3/2020|582|664
850697294|10/3/2020|221|354
955221698|3/6/2020|844|805
751252295|7/11/2020|511|524
336218304|3/3/2020|385|359
133225758|16/1/2020|409|451
751252295|7/11/2020|681|282
336218304|13/4/2020|371|716
657002680|7/11/2020|458|314
501901363|3/2/2020|548|761
336218304|2/8/2020|486|253
622123937|12/11/2020|798|864
923848010|13/12/2020|603|306
501901363|9/10/2020|682|648
310717401|8/8/2020|635|862
622123937|10/7/2020|795|793
850697294|8/6/2020|390|309
267181248|13/5/2020|760|270
846923240|10/8/2020|719|628
629910587|5/12/2020|294|262
751252295|7/11/2020|534|436
133225758|2/3/2020|775|484
267181248|9/4/2020|775|532
310717401|11/11/2020|780|491
310717401|14/1/2020|721|481
492612366|12/11/2020|653|488
850697294|7/5/2020|786|693
657002680|4/5/2020|501|439
167571032|3/8/2020|253|202
501901363|3/5/2020|406|596
201934967|7/12/2020|853|869
201934967|2/4/2020|752|656
923848010|8/4/2020|451|703
492612366|5/10/2020|534|618
401002208|12/4/2020|830|427
955221698|8/12/2020|658|472
622123937|6/6/2020|542|396
407691212|9/12/2020|263|610
501901363|2/3/2020|781|864
310717401|5/9/2020|645|774
846923240|2/9/2020|561|673
850697294|14/1/2020|463|887
657002680|2/7/2020|575|866
201934967|9/12/2020|417|512
336218304|12/10/2020|397|693
955221698|8/2/2020|510|671
310717401|12/6/2020|313|338
657002680|17/1/2020|726|513
267181248|10/3/2020|390|393
657002680|6/12/2020|843|801
923848010|25/1/2020|748|286
955221698|2/11/2020|549|498
846923240|12/3/2020|430|644
622123937|5/11/2020|597|447
336218304|12/10/2020|829|581
955221698|6/11/2020|352|491
657002680|13/10/2020|816|772
657002680|11/12/2020|519|688
657002680|8/10/2020|508|632
923848010|12/3/2020|818|616
923848010|3/10/2020|710|888
629910587|13/8/2020|388|654
407691212|8/6/2020|534|856
267181248|11/4/2020|889|515
846923240|11/5/2020|588|201
401002208|6/3/2020|863|329
237269732|12/6/2020|255|244
167571032|11/1/2020|587|845
622123937|11/11/2020|546|415
401002208|10/7/2020|424|504
310717401|13/12/2020|738|503
657002680|2/8/2020|862|529
407691212|11/6/2020|773|256
850697294|9/9/2020|360|279
751252295|2/7/2020|404|834
657002680|13/2/2020|448|310
846923240|10/4/2020|893|268
336218304|2/3/2020|337|505
622123937|8/11/2020|392|872
629910587|5/6/2020|424|649
923848010|13/2/2020|735|225
681223231|3/9/2020|883|274
267181248|12/6/2020|566|449
681223231|3/11/2020|853|790
310717401|5/11/2020|874|394
133225758|4/7/2020|638|828
681223231|10/6/2020|218|770
201934967|5/1/2020|678|586
267181248|5/10/2020|501|614
846923240|7/1/2020|759|215
133225758|2/6/2020|589|657
401002208|11/12/2020|799|882
501901363|22/1/2020|354|730
492612366|6/9/2020|397|298
629910587|7/10/2020|254|895
629910587|5/2/2020|511|413
751252295|4/5/2020|525|594
267181248|8/7/2020|776|579
751252295|3/9/2020|802|481
501901363|5/3/2020|824|377
310717401|10/4/2020|882|443
401002208|5/6/2020|530|830
850697294|4/2/2020|516|756
751252295|2/7/2020|828|307
492612366|4/7/2020|515|633
407691212|12/2/2020|339|394
133225758|5/7/2020|697|651
167571032|4/12/2020|636|783
501901363|8/8/2020|560|444
850697294|9/11/2020|226|775
310717401|13/1/2020|676|441
622123937|6/3/2020|709|479
923848010|3/12/2020|785|510
657002680|13/10/2020|455|296
622123937|9/3/2020|316|622
681223231|13/10/2020|209|561
751252295|4/7/2020|457|749
237269732|13/3/2020|235|516
167571032|7/9/2020|253|618
407691212|10/7/2020|478|775
850697294|3/11/2020|466|317
681223231|11/11/2020|601|408
501901363|10/3/2020|621|787
501901363|13/2/2020|333|441
167571032|7/9/2020|646|555
681223231|4/10/2020|207|747
629910587|13/2/2020|623|473
267181248|2/6/2020|202|585
492612366|11/1/2020|575|549
850697294|7/4/2020|516|221
955221698|7/8/2020|305|450
167571032|13/11/2020|314|322
201934967|22/1/2020|895|603
681223231|3/11/2020|659|723
167571032|9/11/2020|727|625
622123937|31/1/2020|216|626
846923240|3/12/2020|325|437
955221698|3/6/2020|661|698
267181248|13/6/2020|839|583
336218304|6/2/2020|450|748
846923240|22/1/2020|361|553
267181248|11/8/2020|401|694
681223231|8/7/2020|429|883
622123937|12/8/2020|417|373
751252295|11/1/2020|673|678
407691212|11/7/2020|832|272
267181248|6/12/2020|635|405
237269732|6/7/2020|273|875
501901363|12/9/2020|268|471
267181248|12/7/2020|887|419
629910587|11/5/2020|739|630
681223231|11/5/2020|465|354
751252295|11/3/2020|289|735
622123937|11/6/2020|252|593
167571032|5/2/2020|332|645
237269732|8/1/2020|653|395
657002680|28/1/2020|648|663
846923240|12/2/2020|586|728
201934967|4/8/2020|618|380
401002208|9/2/2020|682|759
751252295|10/11/2020|455|226
336218304|9/5/2020|271|256
501901363|8/7/2020|547|673
492612366|2/11/2020|704|896
629910587|13/11/2020|803|323
310717401|7/12/2020|539|362
955221698|10/2/2020|380|626
336218304|8/10/2020|553|789
501901363|6/12/2020|655|730
629910587|10/6/2020|773|788
501901363|11/2/2020|536|439
681223231|12/12/2020|747|735
501901363|6/3/2020|601|652
955221698|9/11/2020|207|713
657002680|6/2/2020|785|356
955221698|12/12/2020|670|709
846923240|5/9/2020|748|568
167571032|10/11/2020|582|646
622123937|12/5/2020|436|515
850697294|19/1/2020|473|356
923848010|14/1/2020|726|594
167571032|9/10/2020|262|634
846923240|1/1/2020|250|355
133225758|8/11/2020|723|713
751252295|13/7/2020|741|480
923848010|10/9/2020|722|414
167571032|12/11/2020|726|894
846923240|6/8/2020|473|718
201934967|15/1/2020|668|699
923848010|13/8/2020|869|703
401002208|10/2/2020|411|532
751252295|3/7/2020|380|635
955221698|12/11/2020|485|612
167571032|3/8/2020|415|249
407691212|10/10/2020|501|402
310717401|13/8/2020|412|753
850697294|11/10/2020|801|658
492612366|8/12/2020|897|637
336218304|7/12/2020|553|534
622123937|9/6/2020|780|805
629910587|2/3/2020|266|764
751252295|6/4/2020|505|305
401002208|6/3/2020|617|525
629910587|11/10/2020|797|599
850697294|6/7/2020|600|391
923848010|6/7/2020|770|437
955221698|11/1/2020|247|863
201934967|3/6/2020|216|451
622123937|4/6/2020|414|453
310717401|12/1/2020|206|620
923848010|4/5/2020|697|229
955221698|9/6/2020|308|642
629910587|11/9/2020|403|684
336218304|8/7/2020|530|828
923848010|12/8/2020|811|524
850697294|4/10/2020|436|829
201934967|3/11/2020|394|478
955221698|2/9/2020|539|708
407691212|11/5/2020|758|272
336218304|12/2/2020|368|752
407691212|7/11/2020|538|342
751252295|11/5/2020|240|786
336218304|5/12/2020|217|435
336218304|11/10/2020|349|762
167571032|13/3/2020|360|427
407691212|7/5/2020|446|344
629910587|4/6/2020|686|218
846923240|11/11/2020|630|663
201934967|5/10/2020|825|696
336218304|8/7/2020|822|419
201934967|13/11/2020|275|605
237269732|12/9/2020|415|397
923848010|28/1/2020|393|851
492612366|4/6/2020|398|831
167571032|28/1/2020|874|308
923848010|6/12/2020|588|558
310717401|7/10/2020|222|277
751252295|2/6/2020|344|517
629910587|2/12/2020|802|232
407691212|8/9/2020|337|224
492612366|6/7/2020|528|376
492612366|6/10/2020|474|447
310717401|2/10/2020|208|816
237269732|6/9/2020|688|356
133225758|5/2/2020|397|797
201934967|4/1/2020|246|380
846923240|19/1/2020|244|344
955221698|11/12/2020|643|337
336218304|31/1/2020|875|798
310717401|13/4/2020|430|207
923848010|2/11/2020|736|314
681223231|3/8/2020|865|249
622123937|2/5/2020|821|431
237269732|6/8/2020|429|722
133225758|9/9/2020|448|732
923848010|4/2/2020|300|321
923848010|12/2/2020|548|371
407691212|9/3/2020|350|760
501901363|7/6/2020|763|408
133225758|7/6/2020|578|832
501901363|9/5/2020|458|551
629910587|8/5/2020|756|399
923848010|12/3/2020|802|400
401002208|4/4/2020|472|498
167571032|5/3/2020|565|479
237269732|8/5/2020|847|705
201934967|2/9/2020|694|223
846923240|11/3/2020|826|411
681223231|3/10/2020|415|266
310717401|8/9/2020|890|265
751252295|9/12/2020|321|398
133225758|2/5/2020|826|635
167571032|10/3/2020|639|551
237269732|7/10/2020|785|898
923848010|11/7/2020|449|451
751252295|17/1/2020|303|496
681223231|2/7/2020|243|537
237269732|2/1/2020|717|493
657002680|3/3/2020|502|594
336218304|10/2/2020|511|557
167571032|3/12/2020|316|535
492612366|2/10/2020|684|555
336218304|2/4/2020|468|813
923848010|7/9/2020|686|386
267181248|9/9/2020|346|399
501901363|6/8/2020|515|279
622123937|3/3/2020|697|427
167571032|10/6/2020|282|301
237269732|10/6/2020|500|524
310717401|10/3/2020|867|511
622123937|11/7/2020|356|205
751252295|12/10/2020|515|689
492612366|4/3/2020|748|716
237269732|9/11/2020|210|483
492612366|7/4/2020|219|729
237269732|7/8/2020|221|424
407691212|9/8/2020|853|417
629910587|17/1/2020|248|895
657002680|11/3/2020|517|510
923848010|10/4/2020|337|675
401002208|4/8/2020|736|646
955221698|10/12/2020|492|569
657002680|8/5/2020|304|848
492612366|13/3/2020|270|478
846923240|6/10/2020|537|737
622123937|5/11/2020|692|363
267181248|23/1/2020|358|388
336218304|5/3/2020|580|373
955221698|3/4/2020|451|755
133225758|9/4/2020|261|398
657002680|2/12/2020|411|757
237269732|3/11/2020|555|719
237269732|5/2/2020|336|811
850697294|13/9/2020|829|477
955221698|2/12/2020|841|279
751252295|11/4/2020|542|369
850697294|13/10/2020|464|503
751252295|11/1/2020|761|607
407691212|11/10/2020|614|706
846923240|4/11/2020|629|488
310717401|6/11/2020|330|506
955221698|3/8/2020|347|652
310717401|13/8/2020|294|522
401002208|3/12/2020|740|565
336218304|3/10/2020|311|900
167571032|7/9/2020|889|692
955221698|10/9/2020|730|800
622123937|3/12/2020|360|865
850697294|13/9/2020|576|701
133225758|3/8/2020|626|327
955221698|8/6/2020|747|319
629910587|8/2/2020|538|572
751252295|7/10/2020|228|294
267181248|7/3/2020|279|280
622123937|2/8/2020|325|861
955221698|3/4/2020|781|312
955221698|6/4/2020|210|622
310717401|5/6/2020|371|545
501901363|8/9/2020|228|234
201934967|3/6/2020|653|881
629910587|2/9/2020|396|836
657002680|11/3/2020|288|651
850697294|5/8/2020|849|726
407691212|7/9/2020|748|832
267181248|13/4/2020|269|725
622123937|13/9/2020|285|452
622123937|13/8/2020|875|685
407691212|22/1/2020|336|486
237269732|10/3/2020|255|544
201934967|4/7/2020|563|810
336218304|12/12/2020|216|355
133225758|9/7/2020|665|637
310717401|11/3/2020|375|660
401002208|9/11/2020|877|231
407691212|23/1/2020|775|813
407691212|7/2/2020|478|218
622123937|8/10/2020|299|402
336218304|3/9/2020|847|748
336218304|13/10/2020|792|444
923848010|10/10/2020|792|497
336218304|13/11/2020|556|672
923848010|9/6/2020|668|753
681223231|8/2/2020|392|480
267181248|13/7/2020|526|548
923848010|3/8/2020|604|560
681223231|6/6/2020|286|354
622123937|4/5/2020|395|885
955221698|7/7/2020|745|557
407691212|9/7/2020|836|606
267181248|4/11/2020|287|263
167571032|2/9/2020|340|366
629910587|15/1/2020|473|875
267181248|8/7/2020|252|513
629910587|7/7/2020|699|747
492612366|3/5/2020|426|861
622123937|13/7/2020|694|573
622123937|5/4/2020|446|411
657002680|30/1/2020|486|392
267181248|6/6/2020|565|841
237269732|3/4/2020|269|738
923848010|6/4/2020|478|416
681223231|11/2/2020|539|341
629910587|16/1/2020|619|681
955221698|11/8/2020|539|509
336218304|8/8/2020|591|869
407691212|6/2/2020|643|896
850697294|8/9/2020|837|593
501901363|5/5/2020|443|736
622123937|11/3/2020|774|762
167571032|2/8/2020|591|248
657002680|7/10/2020|361|407
336218304|12/6/2020|212|406
407691212|13/8/2020|874|798
401002208|8/8/2020|633|515
401002208|27/1/2020|555|568
850697294|4/6/2020|513|536
407691212|4/4/2020|430|665
751252295|12/9/2020|411|528
492612366|4/11/2020|406|204
237269732|13/8/2020|249|245
492612366|4/11/2020|389|557
751252295|5/2/2020|439|337
267181248|6/2/2020|398|457
923848010|7/6/2020|345|734
492612366|10/4/2020|480|736
955221698|6/8/2020|836|369
310717401|2/11/2020|290|358
622123937|7/2/2020|494|693
336218304|9/6/2020|883|365
681223231|6/4/2020|773|751
492612366|25/1/2020|871|702
846923240|12/5/2020|822|215
401002208|7/11/2020|669|868
955221698|9/6/2020|875|350
407691212|3/9/2020|705|429
492612366|2/9/2020|391|357
681223231|7/1/2020|639|587
336218304|4/9/2020|553|270
751252295|2/4/2020|376|646
407691212|10/4/2020|785|753
681223231|6/12/2020|541|658
167571032|2/4/2020|900|682
401002208|14/1/2020|646|721
336218304|24/1/2020|297|479
501901363|9/8/2020|840|437
336218304|12/12/2020|228|324
310717401|11/4/2020|279|208
407691212|13/5/2020|498|363
751252295|8/6/2020|806|433
501901363|9/10/2020|294|899
657002680|12/9/2020|624|299
401002208|11/3/2020|825|492
237269732|13/4/2020|792|706
681223231|7/12/2020|882|458
751252295|4/2/2020|348|455
401002208|2/3/2020|325|311
492612366|5/9/2020|540|687
657002680|4/10/2020|834|588
201934967|11/9/2020|847|706
407691212|4/7/2020|407|877
237269732|9/11/2020|391|470
501901363|6/8/2020|787|207
622123937|14/1/2020|244|610
629910587|7/2/2020|353|760
267181248|12/9/2020|696|888
310717401|9/4/2020|283|497
167571032|13/1/2020|885|794
237269732|7/3/2020|694|791
237269732|2/8/2020|237|370
201934967|3/4/2020|738|317
850697294|7/7/2020|226|894
237269732|8/3/2020|743|471
923848010|12/3/2020|277|445
622123937|6/3/2020|801|740
401002208|7/4/2020|641|871
492612366|7/3/2020|471|610
622123937|12/8/2020|868|254
167571032|3/7/2020|447|242
133225758|7/3/2020|548|378
501901363|11/2/2020|418|360
401002208|12/3/2020|736|493
401002208|8/4/2020|852|448
923848010|10/9/2020|756|287
923848010|5/11/2020|718|802
846923240|4/3/2020|785|582
401002208|4/12/2020|336|833
336218304|5/4/2020|445|716
237269732|11/6/2020|268|734
267181248|2/7/2020|242|840
310717401|7/8/2020|743|631
401002208|7/5/2020|383|541
133225758|2/4/2020|655|794
167571032|9/8/2020|509|725
267181248|5/9/2020|549|260
133225758|6/5/2020|448|373
751252295|12/6/2020|507|713
336218304|3/2/2020|650|804
681223231|12/9/2020|807|424
237269732|13/2/2020|386|494
401002208|5/3/2020|670|517
629910587|12/5/2020|780|582
201934967|6/5/2020|493|880
501901363|11/8/2020|271|622
681223231|5/4/2020|793|520
407691212|8/11/2020|891|758
267181248|10/10/2020|717|317
167571032|3/6/2020|839|562
492612366|5/3/2020|278|708
955221698|9/12/2020|407|351
657002680|7/2/2020|893|502
407691212|4/7/2020|730|632
501901363|13/12/2020|660|360
622123937|10/7/2020|669|785
629910587|3/6/2020|270|856
310717401|10/10/2020|357|405
846923240|10/11/2020|424|361
681223231|4/11/2020|743|633
657002680|13/7/2020|757|694
629910587|3/12/2020|264|598
167571032|2/7/2020|388|599
401002208|6/9/2020|891|375
133225758|12/10/2020|670|340
629910587|4/9/2020|549|670
681223231|6/7/2020|756|676
501901363|10/10/2020|620|696
201934967|17/1/2020|421|828
237269732|8/9/2020|348|630
167571032|5/5/2020|704|226
923848010|12/12/2020|886|747
629910587|4/5/2020|606|624
336218304|9/6/2020|442|844
201934967|28/1/2020|634|582
407691212|13/4/2020|687|438
201934967|13/9/2020|290|890
923848010|9/2/2020|803|454
657002680|9/9/2020|241|395
167571032|4/8/2020|860|346
955221698|28/1/2020|519|752
401002208|9/9/2020|305|601
850697294|5/8/2020|438|418
751252295|6/5/2020|284|782
850697294|3/3/2020|392|347
336218304|12/9/2020|648|765
401002208|4/2/2020|386|625
846923240|3/7/2020|436|787
237269732|11/5/2020|828|202
492612366|5/4/2020|737|481
336218304|12/4/2020|340|299
657002680|4/10/2020|381|230
850697294|3/4/2020|380|656
751252295|13/2/2020|639|202
492612366|10/6/2020|295|218
310717401|2/9/2020|449|209
133225758|5/8/2020|767|613
681223231|9/6/2020|362|579
501901363|4/6/2020|725|646
501901363|12/5/2020|677|320
657002680|9/11/2020|743|752
133225758|9/9/2020|359|214
657002680|6/11/2020|415|535
850697294|9/7/2020|477|377
850697294|7/9/2020|290|506
501901363|3/11/2020|689|203
237269732|9/3/2020|522|288
133225758|3/10/2020|625|300
407691212|5/10/2020|632|838
407691212|8/12/2020|320|410
846923240|9/11/2020|600|329
407691212|9/2/2020|760|369
167571032|3/3/2020|730|347
955221698|7/5/2020|708|641
681223231|8/4/2020|255|319
955221698|9/12/2020|775|750
310717401|4/7/2020|533|825
133225758|10/1/2020|321|668
267181248|12/6/2020|276|520
237269732|10/10/2020|845|207
201934967|2/8/2020|558|526
401002208|7/12/2020|625|872
310717401|4/2/2020|733|236
681223231|2/8/2020|886|423
492612366|2/5/2020|547|476
492612366|2/9/2020|587|879
133225758|5/3/2020|678|792
492612366|2/12/2020|800|593
167571032|7/3/2020|810|446
850697294|5/2/2020|504|591
629910587|4/6/2020|843|686
336218304|12/4/2020|377|281
336218304|5/6/2020|329|220
336218304|2/4/2020|325|469
923848010|10/9/2020|269|642
622123937|5/10/2020|396|600
267181248|7/11/2020|552|467
336218304|4/2/2020|534|654
267181248|13/8/2020|676|391
501901363|4/6/2020|729|315
751252295|9/6/2020|511|343
955221698|3/4/2020|346|626
267181248|4/9/2020|764|383
237269732|5/7/2020|763|713
492612366|12/4/2020|493|580
201934967|8/5/2020|742|666
492612366|7/7/2020|409|802
751252295|5/10/2020|565|755
751252295|6/2/2020|213|534
657002680|4/9/2020|364|261
657002680|12/3/2020|576|376
336218304|10/2/2020|543|603
237269732|2/6/2020|494|780
955221698|9/3/2020|535|277
310717401|3/5/2020|671|556
846923240|4/8/2020|444|361
629910587|7/7/2020|886|382
850697294|9/3/2020|783|269
681223231|4/8/2020|235|769
751252295|13/7/2020|629|884
492612366|8/9/2020|793|548
237269732|6/12/2020|706|817
401002208|3/7/2020|452|471
336218304|9/6/2020|520|588
407691212|4/8/2020|225|877
501901363|2/6/2020|899|520
401002208|4/12/2020|862|754
751252295|5/9/2020|339|837
310717401|7/6/2020|517|236
492612366|22/1/2020|244|431
336218304|4/4/2020|597|554
267181248|2/11/2020|841|837
492612366|7/3/2020|628|766
751252295|4/5/2020|620|422
133225758|7/10/2020|621|701
657002680|6/8/2020|853|400
407691212|8/8/2020|690|447
751252295|15/1/2020|561|238
850697294|9/3/2020|889|362
407691212|10/9/2020|241|890
622123937|6/12/2020|399|720
501901363|4/11/2020|243|870
850697294|4/4/2020|458|730
751252295|23/1/2020|242|374
336218304|7/4/2020|653|420
401002208|9/7/2020|228|813
237269732|10/8/2020|673|412
622123937|2/5/2020|671|608
501901363|27/1/2020|354|446
501901363|13/4/2020|237|386
167571032|12/12/2020|526|487
622123937|9/5/2020|409|231
407691212|10/3/2020|520|481
681223231|6/8/2020|888|871
955221698|8/9/2020|306|487
310717401|8/6/2020|546|671
622123937|9/8/2020|457|574
657002680|6/7/2020|314|492
622123937|2/10/2020|876|428
133225758|13/6/2020|505|586
681223231|6/8/2020|599|376
955221698|17/1/2020|874|224
923848010|9/4/2020|607|500
336218304|13/9/2020|550|788
923848010|5/10/2020|759|208
167571032|12/3/2020|241|262
267181248|7/8/2020|278|270
492612366|5/7/2020|788|611
657002680|6/3/2020|533|738
336218304|10/10/2020|414|458
846923240|9/11/2020|455|859
501901363|7/4/2020|558|899
681223231|5/11/2020|242|439
310717401|11/12/2020|742|421
501901363|6/12/2020|268|707
629910587|4/5/2020|204|623
501901363|11/3/2020|437|896
751252295|2/6/2020|726|728
401002208|7/2/2020|466|700
492612366|3/9/2020|844|245
237269732|7/8/2020|310|498
923848010|2/11/2020|865|259
629910587|6/3/2020|372|836
629910587|3/1/2020|616|898
310717401|7/4/2020|345|210
133225758|10/3/2020|435|422
401002208|7/7/2020|250|202
955221698|9/5/2020|635|896
167571032|8/5/2020|823|222
201934967|4/2/2020|406|729
622123937|6/3/2020|266|483
237269732|4/6/2020|738|822
401002208|2/2/2020|496|639
201934967|9/7/2020|658|385
237269732|9/10/2020|890|691
310717401|9/5/2020|865|828
492612366|4/8/2020|536|646
850697294|14/1/2020|371|782
492612366|2/6/2020|840|402
629910587|23/1/2020|432|786
336218304|11/2/2020|683|249
492612366|6/4/2020|602|200
846923240|2/12/2020|245|603
133225758|5/6/2020|628|860
955221698|13/2/2020|241|700
850697294|8/12/2020|780|297
201934967|9/11/2020|844|622
955221698|6/6/2020|729|296
955221698|13/3/2020|594|337
237269732|4/9/2020|812|431
133225758|6/8/2020|558|618
237269732|5/11/2020|305|528
167571032|12/4/2020|887|300
492612366|4/2/2020|593|498
850697294|8/2/2020|637|408
336218304|2/11/2020|224|462
846923240|13/4/2020|869|474
336218304|12/4/2020|854|564
310717401|11/5/2020|244|380
201934967|13/4/2020|714|645
133225758|8/10/2020|223|245
237269732|9/7/2020|223|361
336218304|10/9/2020|803|658
955221698|10/4/2020|335|592
629910587|10/4/2020|692|617
751252295|2/2/2020|254|458
850697294|4/5/2020|452|824
267181248|11/10/2020|566|435
407691212|8/7/2020|356|760
751252295|12/8/2020|265|523
850697294|10/9/2020|392|858
310717401|6/4/2020|479|441
846923240|11/9/2020|253|617
133225758|13/12/2020|551|310
407691212|6/10/2020|318|394
622123937|11/7/2020|635|653
267181248|4/9/2020|546|727
850697294|3/3/2020|420|780
201934967|15/1/2020|583|203
167571032|10/2/2020|345|259
201934967|13/11/2020|593|679
751252295|3/5/2020|313|307
629910587|11/6/2020|445|750
201934967|6/5/2020|297|737
336218304|12/6/2020|655|698
267181248|10/3/2020|356|830
629910587|19/1/2020|679|855
401002208|5/7/2020|286|431
846923240|11/5/2020|843|454
681223231|4/11/2020|313|847
267181248|5/11/2020|423|575
237269732|3/4/2020|616|346
622123937|7/11/2020|768|332
133225758|9/5/2020|243|765
850697294|13/2/2020|612|538
407691212|28/1/2020|596|785
751252295|4/10/2020|775|876
657002680|7/2/2020|544|784
492612366|4/11/2020|879|898
201934967|6/5/2020|598|744
923848010|8/9/2020|414|850
850697294|8/11/2020|531|236
681223231|6/7/2020|429|618
751252295|5/10/2020|618|394
751252295|11/9/2020|851|567
751252295|2/12/2020|900|686
133225758|11/4/2020|773|553
401002208|8/12/2020|207|401
846923240|7/8/2020|756|379
407691212|11/5/2020|531|677
201934967|7/11/2020|417|659
310717401|3/11/2020|423|700
923848010|2/3/2020|720|233
492612366|10/11/2020|882|427
167571032|6/8/2020|338|702
267181248|6/6/2020|446|876
492612366|12/6/2020|669|448
492612366|29/1/2020|225|313
133225758|11/6/2020|870|207
267181248|12/10/2020|378|574
310717401|2/5/2020|895|736
629910587|2/11/2020|268|394
492612366|8/8/2020|349|649
167571032|10/9/2020|819|226
310717401|9/11/2020|891|766
336218304|7/8/2020|568|522
923848010|7/11/2020|292|705
336218304|2/5/2020|574|850
751252295|7/2/2020|872|879
681223231|9/2/2020|549|666
681223231|15/1/2020|869|222
850697294|6/4/2020|742|363
492612366|2/7/2020|465|777
501901363|6/9/2020|225|222
133225758|13/8/2020|290|225
201934967|6/2/2020|726|752
923848010|6/4/2020|662|600
501901363|6/10/2020|362|281
267181248|4/8/2020|315|496
629910587|11/3/2020|275|875
201934967|6/6/2020|674|437
167571032|5/6/2020|652|879
622123937|8/9/2020|439|772
501901363|11/8/2020|830|675
401002208|23/1/2020|602|850
401002208|8/12/2020|857|565
401002208|20/1/2020|346|388
267181248|8/8/2020|373|713
846923240|2/6/2020|334|312
751252295|10/5/2020|353|844
401002208|3/4/2020|570|804
401002208|8/3/2020|540|517
310717401|3/7/2020|602|593
751252295|13/9/2020|300|329
657002680|7/12/2020|768|815
923848010|4/2/2020|335|828
201934967|9/3/2020|619|222
501901363|13/2/2020|761|504
629910587|11/9/2020|864|563
923848010|13/9/2020|766|815
133225758|3/9/2020|471|585
955221698|18/1/2020|583|321
681223231|7/6/2020|856|822
657002680|13/5/2020|669|686
267181248|3/11/2020|832|252
657002680|7/8/2020|376|781
622123937|3/8/2020|800|594
167571032|6/1/2020|277|558
751252295|4/11/2020|264|615
407691212|10/10/2020|635|565
955221698|4/9/2020|749|521
133225758|8/7/2020|599|655
955221698|4/1/2020|218|678
629910587|7/9/2020|775|535
629910587|3/8/2020|614|582
923848010|8/5/2020|641|402
657002680|5/2/2020|737|233
850697294|13/8/2020|619|768
407691212|6/12/2020|486|887
167571032|3/5/2020|338|414
657002680|4/2/2020|471|595
237269732|7/9/2020|384|491
629910587|2/12/2020|426|885
